match_id,edition_year,tournament_name,stage,group,date,time,stadium,city,host_country,home_team,home_code,away_team,away_code,home_score,away_score,extra_time,penalty_shootout,home_penalties,away_penalties
M-1962-03,1962,Copa Mundial FIFA 1962,Fase de grupos,Grupo 3,1962-05-30,15:00,Estadio Sausalito,Vina del Mar,Chile,Brazil,BRA,Mexico,MEX,2,0,0,0,0,0
M-1962-04,1962,Copa Mundial FIFA 1962,Fase de grupos,Grupo 4,1962-05-30,15:00,Estadio El Teniente,Rancagua,Chile,Argentina,ARG,Bulgaria,BGR,1,0,0,0,0,0
M-1962-05,1962,Copa Mundial FIFA 1962,Fase de grupos,Grupo 1,1962-05-31,15:00,Estadio Carlos Dittborn,Arica,Chile,Soviet Union,SUN,Yugoslavia,YUG,2,0,0,0,0,0
M-1962-06,1962,Copa Mundial FIFA 1962,Fase de grupos,Grupo 2,1962-05-31,15:00,Estadio Nacional,Santiago,Chile,West Germany,DEU,Italy,ITA,0,0,0,0,0,0
M-1962-07,1962,Copa Mundial FIFA 1962,Fase de grupos,Grupo 3,1962-05-31,15:00,Estadio Sausalito,Vina del Mar,Chile,Czechoslovakia,CSK,Spain,ESP,1,0,0,0,0,0
M-1962-08,1962,Copa Mundial FIFA 1962,Fase de grupos,Grupo 4,1962-05-31,15:00,Estadio El Teniente,Rancagua,Chile,Hungary,HUN,England,ENG,2,1,0,0,0,0
M-1962-09,1962,Copa Mundial FIFA 1962,Fase de grupos,Grupo 1,1962-06-02,15:00,Estadio Carlos Dittborn,Arica,Chile,Yugoslavia,YUG,Uruguay,URY,3,1,0,0,0,0
M-1962-10,1962,Copa Mundial FIFA 1962,Fase de grupos,Grupo 2,1962-06-02,15:00,Estadio Nacional,Santiago,Chile,Chile,CHL,Italy,ITA,2,0,0,0,0,0
M-1962-11,1962,Copa Mundial FIFA 1962,Fase de grupos,Grupo 3,1962-06-02,15:00,Estadio Sausalito,Vina del Mar,Chile,Brazil,BRA,Czechoslovakia,CSK,0,0,0,0,0,0
M-1962-12,1962,Copa Mundial FIFA 1962,Fase de grupos,Grupo 4,1962-06-02,15:00,Estadio El Teniente,Rancagua,Chile,England,ENG,Argentina,ARG,3,1,0,0,0,0
M-1962-13,1962,Copa Mundial FIFA 1962,Fase de grupos,Grupo 1,1962-06-03,15:00,Estadio Carlos Dittborn,Arica,Chile,Soviet Union,SUN,Colombia,COL,4,4,0,0,0,0
M-1962-14,1962,Copa Mundial FIFA 1962,Fase de grupos,Grupo 2,1962-06-03,15:00,Estadio Nacional,Santiago,Chile,West Germany,DEU,Switzerland,CHE,2,1,0,0,0,0
M-1962-15,1962,Copa Mundial FIFA 1962,Fase de grupos,Grupo 3,1962-06-03,15:00,Estadio Sausalito,Vina del Mar,Chile,Spain,ESP,Mexico,MEX,1,0,0,0,0,0
M-1962-16,1962,Copa Mundial FIFA 1962,Fase de grupos,Grupo 4,1962-06-03,15:00,Estadio El Teniente,Rancagua,Chile,Hungary,HUN,Bulgaria,BGR,6,1,0,0,0,0
M-1962-17,1962,Copa Mundial FIFA 1962,Fase de grupos,Grupo 1,1962-06-06,15:00,Estadio Carlos Dittborn,Arica,Chile,Soviet Union,SUN,Uruguay,URY,2,1,0,0,0,0
M-1962-18,1962,Copa Mundial FIFA 1962,Fase de grupos,Grupo 2,1962-06-06,15:00,Estadio Nacional,Santiago,Chile,West Germany,DEU,Chile,CHL,2,0,0,0,0,0
M-1962-19,1962,Copa Mundial FIFA 1962,Fase de grupos,Grupo 3,1962-06-06,15:00,Estadio Sausalito,Vina del Mar,Chile,Brazil,BRA,Spain,ESP,2,1,0,0,0,0
M-1962-20,1962,Copa Mundial FIFA 1962,Fase de grupos,Grupo 4,1962-06-06,15:00,Estadio El Teniente,Rancagua,Chile,Hungary,HUN,Argentina,ARG,0,0,0,0,0,0
M-1962-21,1962,Copa Mundial FIFA 1962,Fase de grupos,Grupo 1,1962-06-07,15:00,Estadio Carlos Dittborn,Arica,Chile,Yugoslavia,YUG,Colombia,COL,5,0,0,0,0,0
M-1962-22,1962,Copa Mundial FIFA 1962,Fase de grupos,Grupo 2,1962-06-07,15:00,Estadio Nacional,Santiago,Chile,Italy,ITA,Switzerland,CHE,3,0,0,0,0,0
M-1962-23,1962,Copa Mundial FIFA 1962,Fase de grupos,Grupo 3,1962-06-07,15:00,Estadio Sausalito,Vina del Mar,Chile,Mexico,MEX,Czechoslovakia,CSK,3,1,0,0,0,0
M-1962-24,1962,Copa Mundial FIFA 1962,Fase de grupos,Grupo 4,1962-06-07,15:00,Estadio El Teniente,Rancagua,Chile,England,ENG,Bulgaria,BGR,0,0,0,0,0,0
M-1962-25,1962,Copa Mundial FIFA 1962,Cuartos de final,No aplica,1962-06-10,14:30,Estadio Sausalito,Vina del Mar,Chile,Brazil,BRA,England,ENG,3,1,0,0,0,0
M-1962-26,1962,Copa Mundial FIFA 1962,Cuartos de final,No aplica,1962-06-10,14:30,Estadio Carlos Dittborn,Arica,Chile,Chile,CHL,Soviet Union,SUN,2,1,0,0,0,0
M-1962-27,1962,Copa Mundial FIFA 1962,Cuartos de final,No aplica,1962-06-10,14:30,Estadio El Teniente,Rancagua,Chile,Czechoslovakia,CSK,Hungary,HUN,1,0,0,0,0,0
M-1962-28,1962,Copa Mundial FIFA 1962,Cuartos de final,No aplica,1962-06-10,14:30,Estadio Nacional,Santiago,Chile,Yugoslavia,YUG,West Germany,DEU,1,0,0,0,0,0
M-1962-29,1962,Copa Mundial FIFA 1962,Semifinales,No aplica,1962-06-13,14:30,Estadio Nacional,Santiago,Chile,Brazil,BRA,Chile,CHL,4,2,0,0,0,0
M-1962-30,1962,Copa Mundial FIFA 1962,Semifinales,No aplica,1962-06-13,14:30,Estadio Sausalito,Vina del Mar,Chile,Czechoslovakia,CSK,Yugoslavia,YUG,3,1,0,0,0,0
M-1962-31,1962,Copa Mundial FIFA 1962,Tercer lugar,No aplica,1962-06-16,14:30,Estadio Nacional,Santiago,Chile,Chile,CHL,Yugoslavia,YUG,1,0,0,0,0,0
M-1962-32,1962,Copa Mundial FIFA 1962,Final,No aplica,1962-06-17,14:30,Estadio Nacional,Santiago,Chile,Brazil,BRA,Czechoslovakia,CSK,3,1,0,0,0,0
M-1966-01,1966,Copa Mundial FIFA 1966,Fase de grupos,Grupo 1,1966-07-11,19:30,Wembley Stadium,London,England,England,ENG,Uruguay,URY,0,0,0,0,0,0
M-1966-02,1966,Copa Mundial FIFA 1966,Fase de grupos,Grupo 2,1966-07-12,19:30,Hillsborough Stadium,Sheffield,England,West Germany,DEU,Switzerland,CHE,5,0,0,0,0,0
M-1966-03,1966,Copa Mundial FIFA 1966,Fase de grupos,Grupo 3,1966-07-12,19:30,Goodison Park,Liverpool,England,Brazil,BRA,Bulgaria,BGR,2,0,0,0,0,0
M-1966-04,1966,Copa Mundial FIFA 1966,Fase de grupos,Grupo 4,1966-07-12,19:30,Ayresome Park,Middlesbrough,England,Soviet Union,SUN,North Korea,PRK,3,0,0,0,0,0
M-1966-05,1966,Copa Mundial FIFA 1966,Fase de grupos,Grupo 1,1966-07-13,19:30,Wembley Stadium,London,England,France,FRA,Mexico,MEX,1,1,0,0,0,0
M-1966-06,1966,Copa Mundial FIFA 1966,Fase de grupos,Grupo 2,1966-07-13,19:30,Villa Park,Birmingham,England,Argentina,ARG,Spain,ESP,2,1,0,0,0,0
M-1966-07,1966,Copa Mundial FIFA 1966,Fase de grupos,Grupo 3,1966-07-13,19:30,Old Trafford,Manchester,England,Portugal,PRT,Hungary,HUN,3,1,0,0,0,0
M-1966-08,1966,Copa Mundial FIFA 1966,Fase de grupos,Grupo 4,1966-07-13,19:30,Roker Park,Sunderland,England,Italy,ITA,Chile,CHL,2,0,0,0,0,0
M-1966-09,1966,Copa Mundial FIFA 1966,Fase de grupos,Grupo 1,1966-07-15,19:30,White City Stadium,London,England,Uruguay,URY,France,FRA,2,1,0,0,0,0
M-1966-10,1966,Copa Mundial FIFA 1966,Fase de grupos,Grupo 2,1966-07-15,19:30,Hillsborough Stadium,Sheffield,England,Spain,ESP,Switzerland,CHE,2,1,0,0,0,0
M-1966-11,1966,Copa Mundial FIFA 1966,Fase de grupos,Grupo 3,1966-07-15,19:30,Goodison Park,Liverpool,England,Hungary,HUN,Brazil,BRA,3,1,0,0,0,0
M-1966-12,1966,Copa Mundial FIFA 1966,Fase de grupos,Grupo 4,1966-07-15,19:30,Ayresome Park,Middlesbrough,England,Chile,CHL,North Korea,PRK,1,1,0,0,0,0
M-1966-13,1966,Copa Mundial FIFA 1966,Fase de grupos,Grupo 2,1966-07-16,15:00,Villa Park,Birmingham,England,Argentina,ARG,West Germany,DEU,0,0,0,0,0,0
M-1966-14,1966,Copa Mundial FIFA 1966,Fase de grupos,Grupo 3,1966-07-16,15:00,Old Trafford,Manchester,England,Portugal,PRT,Bulgaria,BGR,3,0,0,0,0,0
M-1966-15,1966,Copa Mundial FIFA 1966,Fase de grupos,Grupo 4,1966-07-16,15:00,Roker Park,Sunderland,England,Soviet Union,SUN,Italy,ITA,1,0,0,0,0,0
M-1966-16,1966,Copa Mundial FIFA 1966,Fase de grupos,Grupo 1,1966-07-16,19:30,Wembley Stadium,London,England,England,ENG,Mexico,MEX,2,0,0,0,0,0
M-1966-17,1966,Copa Mundial FIFA 1966,Fase de grupos,Grupo 1,1966-07-19,16:30,Wembley Stadium,London,England,Mexico,MEX,Uruguay,URY,0,0,0,0,0,0
M-1966-18,1966,Copa Mundial FIFA 1966,Fase de grupos,Grupo 2,1966-07-19,19:30,Hillsborough Stadium,Sheffield,England,Argentina,ARG,Switzerland,CHE,2,0,0,0,0,0
M-1966-19,1966,Copa Mundial FIFA 1966,Fase de grupos,Grupo 3,1966-07-19,19:30,Goodison Park,Liverpool,England,Portugal,PRT,Brazil,BRA,3,1,0,0,0,0
M-1966-20,1966,Copa Mundial FIFA 1966,Fase de grupos,Grupo 4,1966-07-19,19:30,Ayresome Park,Middlesbrough,England,North Korea,PRK,Italy,ITA,1,0,0,0,0,0
M-1966-21,1966,Copa Mundial FIFA 1966,Fase de grupos,Grupo 1,1966-07-20,19:30,Wembley Stadium,London,England,England,ENG,France,FRA,2,0,0,0,0,0
M-1966-22,1966,Copa Mundial FIFA 1966,Fase de grupos,Grupo 2,1966-07-20,19:30,Villa Park,Birmingham,England,West Germany,DEU,Spain,ESP,2,1,0,0,0,0
M-1966-23,1966,Copa Mundial FIFA 1966,Fase de grupos,Grupo 3,1966-07-20,19:30,Old Trafford,Manchester,England,Hungary,HUN,Bulgaria,BGR,3,1,0,0,0,0
M-1966-24,1966,Copa Mundial FIFA 1966,Fase de grupos,Grupo 4,1966-07-20,19:30,Roker Park,Sunderland,England,Soviet Union,SUN,Chile,CHL,2,1,0,0,0,0
M-1966-25,1966,Copa Mundial FIFA 1966,Cuartos de final,No aplica,1966-07-23,15:00,Wembley Stadium,London,England,England,ENG,Argentina,ARG,1,0,0,0,0,0
M-1966-26,1966,Copa Mundial FIFA 1966,Cuartos de final,No aplica,1966-07-23,15:00,Goodison Park,Liverpool,England,Portugal,PRT,North Korea,PRK,5,3,0,0,0,0
M-1966-27,1966,Copa Mundial FIFA 1966,Cuartos de final,No aplica,1966-07-23,15:00,Roker Park,Sunderland,England,Soviet Union,SUN,Hungary,HUN,2,1,0,0,0,0
M-1966-28,1966,Copa Mundial FIFA 1966,Cuartos de final,No aplica,1966-07-23,15:00,Hillsborough Stadium,Sheffield,England,West Germany,DEU,Uruguay,URY,4,0,0,0,0,0
M-1966-29,1966,Copa Mundial FIFA 1966,Semifinales,No aplica,1966-07-25,19:30,Goodison Park,Liverpool,England,West Germany,DEU,Soviet Union,SUN,2,1,0,0,0,0
M-1966-30,1966,Copa Mundial FIFA 1966,Semifinales,No aplica,1966-07-26,19:30,Wembley Stadium,London,England,England,ENG,Portugal,PRT,2,1,0,0,0,0
M-1966-31,1966,Copa Mundial FIFA 1966,Tercer lugar,No aplica,1966-07-28,19:30,Wembley Stadium,London,England,Portugal,PRT,Soviet Union,SUN,2,1,0,0,0,0
M-1966-32,1966,Copa Mundial FIFA 1966,Final,No aplica,1966-07-30,15:00,Wembley Stadium,London,England,England,ENG,West Germany,DEU,4,2,1,0,0,0
M-1970-01,1970,Copa Mundial FIFA 1970,Fase de grupos,Grupo 1,1970-05-31,12:00,Estadio Azteca,Mexico City,Mexico,Mexico,MEX,Soviet Union,SUN,0,0,0,0,0,0
M-1970-02,1970,Copa Mundial FIFA 1970,Fase de grupos,Grupo 2,1970-06-02,16:00,Estadio Cuauhtemoc,Puebla,Mexico,Uruguay,URY,Israel,ISR,2,0,0,0,0,0
M-1970-03,1970,Copa Mundial FIFA 1970,Fase de grupos,Grupo 3,1970-06-02,16:00,Estadio Jalisco,Guadalajara,Mexico,England,ENG,Romania,ROU,1,0,0,0,0,0
M-1970-04,1970,Copa Mundial FIFA 1970,Fase de grupos,Grupo 4,1970-06-02,16:00,Estadio Nou Camp,Leon,Mexico,Peru,PER,Bulgaria,BGR,3,2,0,0,0,0
M-1970-05,1970,Copa Mundial FIFA 1970,Fase de grupos,Grupo 1,1970-06-03,16:00,Estadio Azteca,Mexico City,Mexico,Belgium,BEL,El Salvador,SLV,3,0,0,0,0,0
M-1970-06,1970,Copa Mundial FIFA 1970,Fase de grupos,Grupo 2,1970-06-03,16:00,La Bombonera,Toluca,Mexico,Italy,ITA,Sweden,SWE,1,0,0,0,0,0
M-1970-07,1970,Copa Mundial FIFA 1970,Fase de grupos,Grupo 3,1970-06-03,16:00,Estadio Jalisco,Guadalajara,Mexico,Brazil,BRA,Czechoslovakia,CSK,4,1,0,0,0,0
M-1970-08,1970,Copa Mundial FIFA 1970,Fase de grupos,Grupo 4,1970-06-03,16:00,Estadio Nou Camp,Leon,Mexico,West Germany,DEU,Morocco,MAR,2,1,0,0,0,0
M-1970-09,1970,Copa Mundial FIFA 1970,Fase de grupos,Grupo 1,1970-06-06,16:00,Estadio Azteca,Mexico City,Mexico,Soviet Union,SUN,Belgium,BEL,4,1,0,0,0,0
M-1970-10,1970,Copa Mundial FIFA 1970,Fase de grupos,Grupo 2,1970-06-06,16:00,Estadio Cuauhtemoc,Puebla,Mexico,Uruguay,URY,Italy,ITA,0,0,0,0,0,0
M-1970-11,1970,Copa Mundial FIFA 1970,Fase de grupos,Grupo 3,1970-06-06,16:00,Estadio Jalisco,Guadalajara,Mexico,Romania,ROU,Czechoslovakia,CSK,2,1,0,0,0,0
M-1970-12,1970,Copa Mundial FIFA 1970,Fase de grupos,Grupo 4,1970-06-06,16:00,Estadio Nou Camp,Leon,Mexico,Peru,PER,Morocco,MAR,3,0,0,0,0,0
M-1970-13,1970,Copa Mundial FIFA 1970,Fase de grupos,Grupo 1,1970-06-07,12:00,Estadio Azteca,Mexico City,Mexico,Mexico,MEX,El Salvador,SLV,4,0,0,0,0,0
M-1970-14,1970,Copa Mundial FIFA 1970,Fase de grupos,Grupo 2,1970-06-07,12:00,La Bombonera,Toluca,Mexico,Sweden,SWE,Israel,ISR,1,1,0,0,0,0
M-1970-15,1970,Copa Mundial FIFA 1970,Fase de grupos,Grupo 3,1970-06-07,12:00,Estadio Jalisco,Guadalajara,Mexico,Brazil,BRA,England,ENG,1,0,0,0,0,0
M-1970-16,1970,Copa Mundial FIFA 1970,Fase de grupos,Grupo 4,1970-06-07,12:00,Estadio Nou Camp,Leon,Mexico,West Germany,DEU,Bulgaria,BGR,5,2,0,0,0,0
M-1970-17,1970,Copa Mundial FIFA 1970,Fase de grupos,Grupo 1,1970-06-10,16:00,Estadio Azteca,Mexico City,Mexico,Soviet Union,SUN,El Salvador,SLV,2,0,0,0,0,0
M-1970-18,1970,Copa Mundial FIFA 1970,Fase de grupos,Grupo 2,1970-06-10,16:00,Estadio Cuauhtemoc,Puebla,Mexico,Sweden,SWE,Uruguay,URY,1,0,0,0,0,0
M-1970-19,1970,Copa Mundial FIFA 1970,Fase de grupos,Grupo 3,1970-06-10,16:00,Estadio Jalisco,Guadalajara,Mexico,Brazil,BRA,Romania,ROU,3,2,0,0,0,0
M-1970-20,1970,Copa Mundial FIFA 1970,Fase de grupos,Grupo 4,1970-06-10,16:00,Estadio Nou Camp,Leon,Mexico,West Germany,DEU,Peru,PER,3,1,0,0,0,0
M-1970-21,1970,Copa Mundial FIFA 1970,Fase de grupos,Grupo 1,1970-06-11,16:00,Estadio Azteca,Mexico City,Mexico,Mexico,MEX,Belgium,BEL,1,0,0,0,0,0
M-1970-22,1970,Copa Mundial FIFA 1970,Fase de grupos,Grupo 2,1970-06-11,16:00,La Bombonera,Toluca,Mexico,Italy,ITA,Israel,ISR,0,0,0,0,0,0
M-1970-23,1970,Copa Mundial FIFA 1970,Fase de grupos,Grupo 3,1970-06-11,16:00,Estadio Jalisco,Guadalajara,Mexico,England,ENG,Czechoslovakia,CSK,1,0,0,0,0,0
M-1970-24,1970,Copa Mundial FIFA 1970,Fase de grupos,Grupo 4,1970-06-11,16:00,Estadio Nou Camp,Leon,Mexico,Bulgaria,BGR,Morocco,MAR,1,1,0,0,0,0
M-1970-25,1970,Copa Mundial FIFA 1970,Cuartos de final,No aplica,1970-06-14,12:00,Estadio Jalisco,Guadalajara,Mexico,Brazil,BRA,Peru,PER,4,2,0,0,0,0
M-1970-26,1970,Copa Mundial FIFA 1970,Cuartos de final,No aplica,1970-06-14,12:00,La Bombonera,Toluca,Mexico,Italy,ITA,Mexico,MEX,4,1,0,0,0,0
M-1970-27,1970,Copa Mundial FIFA 1970,Cuartos de final,No aplica,1970-06-14,12:00,Estadio Azteca,Mexico City,Mexico,Soviet Union,SUN,Uruguay,URY,0,1,1,0,0,0
M-1970-28,1970,Copa Mundial FIFA 1970,Cuartos de final,No aplica,1970-06-14,12:00,Estadio Nou Camp,Leon,Mexico,West Germany,DEU,England,ENG,3,2,1,0,0,0
M-1970-29,1970,Copa Mundial FIFA 1970,Semifinales,No aplica,1970-06-17,16:00,Estadio Jalisco,Guadalajara,Mexico,Brazil,BRA,Uruguay,URY,3,1,0,0,0,0
M-1970-30,1970,Copa Mundial FIFA 1970,Semifinales,No aplica,1970-06-17,16:00,Estadio Azteca,Mexico City,Mexico,Italy,ITA,West Germany,DEU,4,3,1,0,0,0
M-1970-31,1970,Copa Mundial FIFA 1970,Tercer lugar,No aplica,1970-06-20,16:00,Estadio Azteca,Mexico City,Mexico,West Germany,DEU,Uruguay,URY,1,0,0,0,0,0
M-1970-32,1970,Copa Mundial FIFA 1970,Final,No aplica,1970-06-21,12:00,Estadio Azteca,Mexico City,Mexico,Brazil,BRA,Italy,ITA,4,1,0,0,0,0
M-1974-01,1974,Copa Mundial FIFA 1974,Fase de grupos,Grupo 2,1974-06-13,17:00,Waldstadion,Frankfurt,Germany,Brazil,BRA,Yugoslavia,YUG,0,0,0,0,0,0
M-1974-02,1974,Copa Mundial FIFA 1974,Fase de grupos,Grupo 1,1974-06-14,16:00,Olympiastadion,Berlin,Germany,West Germany,DEU,Chile,CHL,1,0,0,0,0,0
M-1974-03,1974,Copa Mundial FIFA 1974,Fase de grupos,Grupo 1,1974-06-14,19:30,Volksparkstadion,Hamburg,Germany,East Germany,DDR,Australia,AUS,2,0,0,0,0,0
M-1974-04,1974,Copa Mundial FIFA 1974,Fase de grupos,Grupo 2,1974-06-14,19:30,Westfalenstadion,Dortmund,Germany,Zaire,COD,Scotland,SCO,0,2,0,0,0,0
M-1974-05,1974,Copa Mundial FIFA 1974,Fase de grupos,Grupo 3,1974-06-15,16:00,Rheinstadion,Dusseldorf,Germany,Sweden,SWE,Bulgaria,BGR,0,0,0,0,0,0
M-1974-06,1974,Copa Mundial FIFA 1974,Fase de grupos,Grupo 3,1974-06-15,16:00,Niedersachsenstadion,Hanover,Germany,Uruguay,URY,Netherlands,NLD,0,2,0,0,0,0
M-1974-07,1974,Copa Mundial FIFA 1974,Fase de grupos,Grupo 4,1974-06-15,18:00,Olympiastadion,Munich,Germany,Italy,ITA,Haiti,HTI,3,1,0,0,0,0
M-1974-08,1974,Copa Mundial FIFA 1974,Fase de grupos,Grupo 4,1974-06-15,18:00,Neckarstadion,Stuttgart,Germany,Poland,POL,Argentina,ARG,3,2,0,0,0,0
M-1974-09,1974,Copa Mundial FIFA 1974,Fase de grupos,Grupo 1,1974-06-18,16:00,Volksparkstadion,Hamburg,Germany,Australia,AUS,West Germany,DEU,0,3,0,0,0,0
M-1974-10,1974,Copa Mundial FIFA 1974,Fase de grupos,Grupo 1,1974-06-18,19:00,Olympiastadion,Berlin,Germany,Chile,CHL,East Germany,DDR,1,1,0,0,0,0
M-1974-11,1974,Copa Mundial FIFA 1974,Fase de grupos,Grupo 2,1974-06-18,19:30,Waldstadion,Frankfurt,Germany,Scotland,SCO,Brazil,BRA,0,0,0,0,0,0
M-1974-12,1974,Copa Mundial FIFA 1974,Fase de grupos,Grupo 2,1974-06-18,19:30,Parkstadion,Gelsenkirchen,Germany,Yugoslavia,YUG,Zaire,COD,9,0,0,0,0,0
M-1974-13,1974,Copa Mundial FIFA 1974,Fase de grupos,Grupo 3,1974-06-19,19:30,Niedersachsenstadion,Hanover,Germany,Bulgaria,BGR,Uruguay,URY,1,1,0,0,0,0
M-1974-14,1974,Copa Mundial FIFA 1974,Fase de grupos,Grupo 3,1974-06-19,19:30,Westfalenstadion,Dortmund,Germany,Netherlands,NLD,Sweden,SWE,0,0,0,0,0,0
M-1974-15,1974,Copa Mundial FIFA 1974,Fase de grupos,Grupo 4,1974-06-19,19:30,Neckarstadion,Stuttgart,Germany,Argentina,ARG,Italy,ITA,1,1,0,0,0,0
M-1974-16,1974,Copa Mundial FIFA 1974,Fase de grupos,Grupo 4,1974-06-19,19:30,Olympiastadion,Munich,Germany,Haiti,HTI,Poland,POL,0,7,0,0,0,0
M-1974-17,1974,Copa Mundial FIFA 1974,Fase de grupos,Grupo 1,1974-06-22,16:00,Olympiastadion,Berlin,Germany,Australia,AUS,Chile,CHL,0,0,0,0,0,0
M-1974-18,1974,Copa Mundial FIFA 1974,Fase de grupos,Grupo 2,1974-06-22,16:00,Waldstadion,Frankfurt,Germany,Scotland,SCO,Yugoslavia,YUG,1,1,0,0,0,0
M-1974-19,1974,Copa Mundial FIFA 1974,Fase de grupos,Grupo 2,1974-06-22,16:00,Parkstadion,Gelsenkirchen,Germany,Zaire,COD,Brazil,BRA,0,3,0,0,0,0
M-1974-20,1974,Copa Mundial FIFA 1974,Fase de grupos,Grupo 1,1974-06-22,19:30,Volksparkstadion,Hamburg,Germany,East Germany,DDR,West Germany,DEU,1,0,0,0,0,0
M-1974-21,1974,Copa Mundial FIFA 1974,Fase de grupos,Grupo 3,1974-06-23,16:00,Westfalenstadion,Dortmund,Germany,Bulgaria,BGR,Netherlands,NLD,1,4,0,0,0,0
M-1974-22,1974,Copa Mundial FIFA 1974,Fase de grupos,Grupo 3,1974-06-23,16:00,Rheinstadion,Dusseldorf,Germany,Sweden,SWE,Uruguay,URY,3,0,0,0,0,0
M-1974-23,1974,Copa Mundial FIFA 1974,Fase de grupos,Grupo 4,1974-06-23,16:00,Olympiastadion,Munich,Germany,Argentina,ARG,Haiti,HTI,4,1,0,0,0,0
M-1974-24,1974,Copa Mundial FIFA 1974,Fase de grupos,Grupo 4,1974-06-23,16:00,Neckarstadion,Stuttgart,Germany,Poland,POL,Italy,ITA,2,1,0,0,0,0
M-1974-25,1974,Copa Mundial FIFA 1974,Segunda fase de grupos,Grupo B,1974-06-26,16:00,Rheinstadion,Dusseldorf,Germany,Yugoslavia,YUG,West Germany,DEU,0,2,0,0,0,0
M-1974-26,1974,Copa Mundial FIFA 1974,Segunda fase de grupos,Grupo A,1974-06-26,19:30,Niedersachsenstadion,Hanover,Germany,Brazil,BRA,East Germany,DDR,1,0,0,0,0,0
M-1974-27,1974,Copa Mundial FIFA 1974,Segunda fase de grupos,Grupo A,1974-06-26,19:30,Parkstadion,Gelsenkirchen,Germany,Netherlands,NLD,Argentina,ARG,4,0,0,0,0,0
M-1974-28,1974,Copa Mundial FIFA 1974,Segunda fase de grupos,Grupo B,1974-06-26,19:30,Neckarstadion,Stuttgart,Germany,Sweden,SWE,Poland,POL,0,1,0,0,0,0
M-1974-29,1974,Copa Mundial FIFA 1974,Segunda fase de grupos,Grupo A,1974-06-30,16:00,Niedersachsenstadion,Hanover,Germany,Argentina,ARG,Brazil,BRA,1,2,0,0,0,0
M-1974-30,1974,Copa Mundial FIFA 1974,Segunda fase de grupos,Grupo A,1974-06-30,16:00,Parkstadion,Gelsenkirchen,Germany,East Germany,DDR,Netherlands,NLD,0,2,0,0,0,0
M-1974-31,1974,Copa Mundial FIFA 1974,Segunda fase de grupos,Grupo B,1974-06-30,16:00,Waldstadion,Frankfurt,Germany,Poland,POL,Yugoslavia,YUG,2,1,0,0,0,0
M-1974-32,1974,Copa Mundial FIFA 1974,Segunda fase de grupos,Grupo B,1974-06-30,19:30,Rheinstadion,Dusseldorf,Germany,West Germany,DEU,Sweden,SWE,4,2,0,0,0,0
M-1974-33,1974,Copa Mundial FIFA 1974,Segunda fase de grupos,Grupo B,1974-07-03,16:30,Waldstadion,Frankfurt,Germany,Poland,POL,West Germany,DEU,0,1,0,0,0,0
M-1974-34,1974,Copa Mundial FIFA 1974,Segunda fase de grupos,Grupo A,1974-07-03,19:30,Parkstadion,Gelsenkirchen,Germany,Argentina,ARG,East Germany,DDR,1,1,0,0,0,0
M-1974-35,1974,Copa Mundial FIFA 1974,Segunda fase de grupos,Grupo A,1974-07-03,19:30,Westfalenstadion,Dortmund,Germany,Netherlands,NLD,Brazil,BRA,2,0,0,0,0,0
M-1974-36,1974,Copa Mundial FIFA 1974,Segunda fase de grupos,Grupo B,1974-07-03,19:30,Rheinstadion,Dusseldorf,Germany,Sweden,SWE,Yugoslavia,YUG,2,1,0,0,0,0
M-1974-37,1974,Copa Mundial FIFA 1974,Tercer lugar,No aplica,1974-07-06,16:00,Olympiastadion,Munich,Germany,Brazil,BRA,Poland,POL,0,1,0,0,0,0
M-1974-38,1974,Copa Mundial FIFA 1974,Final,No aplica,1974-07-07,16:00,Olympiastadion,Munich,Germany,Netherlands,NLD,West Germany,DEU,1,2,0,0,0,0
M-1978-01,1978,Copa Mundial FIFA 1978,Fase de grupos,Grupo 2,1978-06-01,15:00,Estadio Monumental,Buenos Aires,Argentina,West Germany,DEU,Poland,POL,0,0,0,0,0,0
M-1978-02,1978,Copa Mundial FIFA 1978,Fase de grupos,Grupo 1,1978-06-02,13:45,Estadio Jose Maria Minella,Mar del Plata,Argentina,Italy,ITA,France,FRA,2,1,0,0,0,0
M-1978-03,1978,Copa Mundial FIFA 1978,Fase de grupos,Grupo 2,1978-06-02,16:45,Estadio Gigante de Arroyito,Rosario,Argentina,Tunisia,TUN,Mexico,MEX,3,1,0,0,0,0
M-1978-04,1978,Copa Mundial FIFA 1978,Fase de grupos,Grupo 1,1978-06-02,19:15,Estadio Monumental,Buenos Aires,Argentina,Argentina,ARG,Hungary,HUN,2,1,0,0,0,0
M-1978-05,1978,Copa Mundial FIFA 1978,Fase de grupos,Grupo 3,1978-06-03,13:45,Estadio Jose Amalfitani,Buenos Aires,Argentina,Austria,AUT,Spain,ESP,2,1,0,0,0,0
M-1978-06,1978,Copa Mundial FIFA 1978,Fase de grupos,Grupo 3,1978-06-03,13:45,Estadio Jose Maria Minella,Mar del Plata,Argentina,Brazil,BRA,Sweden,SWE,1,1,0,0,0,0
M-1978-07,1978,Copa Mundial FIFA 1978,Fase de grupos,Grupo 4,1978-06-03,16:45,Estadio Ciudad de Mendoza,Mendoza,Argentina,Netherlands,NLD,Iran,IRN,3,0,0,0,0,0
